movie_id,性别,星座,出生日期,出生地,职业,imdb编号,image,更多外文名,更多中文名,家庭成员,生卒日期,去世日期
1041593,男,天蝎座,,"美国,宾夕法尼亚州,约翰斯敦",编剧 / 导演,nm0228492,https://img2.doubanio.com/view/celebrity/raw/public/p24321.jpg,,,,1927年11月02日 至 2018年06月29日,
1471077,女,双鱼座,1983年3月20日,,编剧,,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,沈风息(化名) / 浣熊(别名),,,
1036703,女,射手座,,"英国,汉普郡,史蒂文顿",编剧,nm0000807,https://img1.doubanio.com/view/celebrity/raw/public/p3707.jpg,,简·奥斯特 / 简·奥斯丁,,+1775年12月16日 至 +1817年07月18日,
1010024,女,巨蟹座,1948年06月28日,英国,编剧,nm0595738,https://img9.doubanio.com/view/celebrity/raw/public/p1420556551.05.jpg,,,,,
1054514,女,白羊座,1959年04月15日,"英国,英格兰,伦敦,帕丁顿",演员 / 编剧 / 配音 / 制片人,nm0000668,https://img9.doubanio.com/view/celebrity/raw/public/p26576.jpg,,爱玛·汤逊(港) / 爱玛·汤普森(台) / 埃玛·汤普森,Greg Wise(夫) / Gaia Romilly Wise(女) / Eric Thompson(父) / Phyllida Law(母) / Sophie Thompson(妹),,
1152849,男,摩羯座,,"南非,奥兰治自由邦,布隆方丹",编剧 / 演员,nm0866058,https://img1.doubanio.com/view/celebrity/raw/public/p5569.jpg,John Ronald Reuel Tolkien (本名),约翰·罗纳德·鲁埃尔·托尔金 / 约翰·托尔金 / J·R·R·托尔金,,+1892年01月03日 至 +1973年09月02日,
1022840,男,狮子座,1964年08月14日,"美国,宾夕法尼亚州,阿尔图纳",编剧 / 演员 / 配音,nm0001825,https://img1.doubanio.com/view/celebrity/raw/public/p1378013148.18.jpg,Sam Rogers / Andrew Walker / Andy Walker,,,,
1338003,女,双鱼座,1971年02月24日,"美国,密苏里州,堪萨斯城",编剧 / 制片人 / 演员,nm5058839,https://img9.doubanio.com/img/author/raw/public/1507458260.25.jpg,,,,,
1019724,女,双子座,,"瑞士,希策尔",编剧,nm0819983,https://img2.doubanio.com/img/author/raw/public/1495858880.43.jpg,Johanna Louise Heusser (本名),,,1827年06月12日 至 1901年07月07日,
1335044,女,狮子座,1970年08月06日,"瑞士,苏尔",编剧 / 导演,nm1273344,https://img1.doubanio.com/view/celebrity/raw/public/p1500949886.49.jpg,,,,,
1491214,男,,,,编剧,nm1591737,https://img9.doubanio.com/view/personage/raw/public/441dc5dbbe4ca0a561981af41e6d4724.jpg,,,,,
1338892,男,天蝎座,1966年11月17日,,编剧 / 演员 / 导演,nm3090268,https://img1.doubanio.com/view/celebrity/raw/public/p1519686352.79.jpg,,,,,
1491848,男,,,,编剧,nm6624843,https://img1.doubanio.com/view/personage/raw/public/21956953a77ac64e4b655dabfcdfe2c7.jpg,,,,,
1312517,男,,,,编剧 / 制片人,nm0204030,https://img9.doubanio.com/view/celebrity/raw/public/p1515144945.86.jpg,,,,,
1341317,女,,,,编剧,nm2441763,https://img2.doubanio.com/view/celebrity/raw/public/p1420301552.73.jpg,,,,,
1341559,男,射手座,1978年12月06日,"英国,布里斯托尔",编剧 / 制片人,nm2113666,https://img2.doubanio.com/view/celebrity/raw/public/p1497538685.61.jpg,,,,,
1384382,女,巨蟹座,1963年07月13日,"美国,纽约州,纽约皇后区",编剧,nm5383459,https://img2.doubanio.com/view/celebrity/raw/public/p1511157503.03.jpg,,,,,
1421871,女,摩羯座,1964年12月29日,"美国,康涅狄格州,哈特福德",编剧,nm9862836,https://img2.doubanio.com/view/celebrity/raw/public/p1575709905.63.jpg,,,,,
1286121,男,白羊座,1940年04月11日,美国，田纳西州，杰克逊县,编剧,nm0365383,https://img9.doubanio.com/view/celebrity/raw/public/p1399111686.06.jpg,,特玛斯哈利斯,,,
1000753,男,白羊座,1952年04月09日,,编剧 / 演员 / 制片人,nm0848217,https://img1.doubanio.com/view/celebrity/raw/public/p14699.jpg,Theodore Tally (本名),,,,
1317631,女,天秤座,1988年10月16日,"中国,陕西,西安",编剧 / 演员 / 制片人,nm5722963,https://img9.doubanio.com/view/celebrity/raw/public/p1533824148.14.jpg,,,,,
1350821,男,,,"印度,科沃武尔",编剧,nm2353436,https://img2.doubanio.com/view/celebrity/raw/public/p1437833135.12.jpg,Koduri Venkata Vijayendra Prasad / K. V. Vijayendra Prasad,,,,
1009979,男,巨蟹座,1943年07月14日,"英国,英格兰,柴郡,钱德尔",编剧,nm1793993,https://img9.doubanio.com/view/personage/raw/public/a43f31ed0c34660dad371f6d58239b24.jpg,Christopher McKenzie Priest (本名) / Chris (昵称),,雷伊·肯尼迪 (妻),,
1334815,男,,1972年,韩国,编剧 / 演员 / 导演,nm1646563,https://img1.doubanio.com/view/celebrity/raw/public/p9w1xtZ6JOQAcel_avatar_uploaded1379602685.49.jpg,심성보,沈聖輔（汉字名）,,,
1334718,男,天秤座,1952年10月17日,"大韩民国,元山市",演员 / 编剧,nm1323286,https://img2.doubanio.com/view/celebrity/raw/public/p1539257596.61.jpg,,,,,
1002906,男,白羊座,,"丹麦,欧登塞",编剧,nm0026153,https://img1.doubanio.com/view/celebrity/raw/public/p8810.jpg,H.C. Andersen / Hans Andersen / Hans Christian Anderson,汉斯·克里斯蒂安·安徒生,,1805年04月02日 至 1875年08月04日,
1327951,男,,,,编剧,nm5492827,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,김황성,金皇盛,,,
1327952,男,,,,演员 / 编剧,nm3858594,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,김영석 / Young-Suk Kim,金永硕,,,
1032271,男,双鱼座,1975年02月26日,"美国,新墨西哥,洛斯阿拉莫斯",编剧 / 导演 / 制片人 / 演员,nm1206844,https://img1.doubanio.com/view/celebrity/raw/public/p47559.jpg,Andrew Goddard (本名) / Porkchop (昵称) / Ultimate Drew (昵称),德鲁·戈达尔 / 德鲁·高达,,,
1352278,男,双子座,+1972年06月16日,"美国,加利福尼亚州,戴维斯",编剧,nm1083982,https://img2.doubanio.com/view/celebrity/raw/public/p1444550411.33.jpg,,,,,
1300390,女,水瓶座,1964年02月15日,"中国台湾,台北",编剧 / 制片人,nm0910924,https://img9.doubanio.com/view/celebrity/raw/public/p1368677402.75.jpg,,,,,
1050276,男,处女座,1959年09月07日,"美国,密歇根州,底特律",制片人 / 编剧 / 导演 / 演员 / 其它,nm0770005,https://img2.doubanio.com/view/celebrity/raw/public/p12553.jpg,,詹姆斯·沙姆斯 / 詹士·沙姆斯 / 詹姆斯·薛默斯,,,
1076575,女,天秤座,,"中国,上海",编剧 / 演员,nm0151690,https://img9.doubanio.com/view/celebrity/raw/public/p12965.jpg,Chang Ying (本名),张煐（原名）,,1920年09月30日 至 1995年09月08日,
1054443,男,天秤座,1970年10月08日,"美国,马萨诸塞州,波士顿",演员 / 制片人 / 配音 / 编剧 / 剪辑,nm0000354,https://img1.doubanio.com/view/celebrity/raw/public/p620.jpg,Matthew Paige Damon (本名),马特·戴蒙 / 麦特戴蒙 / 麥迪文 / 马达 / 呆萌,Luciana Bozán Barroso(妻),,
1327382,男,,,,编剧 / 演员 / 导演 / 制片人,nm1014201,https://img2.doubanio.com/view/celebrity/raw/public/p1550287472.52.jpg,The Real Heroes Here (昵称),,Chelsey Crisp(妻),,
1358669,男,双鱼座,1965年03月19日,"美国,佛蒙特州,弗金斯",配音 / 演员 / 编剧,nm0682066,https://img9.doubanio.com/view/celebrity/raw/public/p1519784455.96.jpg,,,,,
1281219,男,,1967年,英国，伦敦,编剧 / 导演,nm0177769,https://img1.doubanio.com/view/celebrity/raw/public/p1501825601.09.jpg,,,杰西卡·柯林斯（妻子） / 一个子女,,
1346338,男,,,,演员 / 美术 / 副导演 / 编剧,nm7449950,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1346337,男,巨蟹座,1985年06月27日,"中国,四川,成都",编剧 / 导演 / 配音 / 演员,,https://img9.doubanio.com/view/celebrity/raw/public/p1502090504.26.jpg,,大毛,,,
1346335,男,,1979年,,编剧,,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1275984,男,,,"中国,江苏,淮安",编剧,nm1063158,https://img1.doubanio.com/view/celebrity/raw/public/p12837.jpg,,吴汝忠,,1501年 至 1582年,
1041639,女,天蝎座,,"美国,佐治亚州,亚特兰大",编剧,nm0593565,https://img1.doubanio.com/view/personage/raw/public/f4ea69482e006ccc55ffc53e670c74b7.jpg,Margaret Munnerlyn Mitchell (本名) / Peggy (昵称),,John Marsh (夫) / Berrien K. Upshaw (前夫),1900年11月08日 至 1949年08月16日,
1010050,男,巨蟹座,,"美国,加利福尼亚州,奥克兰",编剧,nm0397608,https://img9.doubanio.com/view/celebrity/raw/public/p28456.jpg,Sidney Coe Howard (本名),,,1891年06月26日 至 1939年08月23日,
1048600,男,金牛座,,"美国,马萨诸塞州,新贝德福德",编剧 / 导演,nm0308177,https://img9.doubanio.com/view/celebrity/raw/public/p1493200881.54.jpg,,,,1894年05月06日 至 1952年02月22日,
1032523,男,双鱼座,,"美国,纽约",编剧 / 导演 / 制片人 / 演员,nm0372942,https://img2.doubanio.com/view/celebrity/raw/public/p22933.jpg,,,,1894年02月28日 至 1964年04月18日,
1001422,男,白羊座,,"俄罗斯,Bardichov",编剧,nm0842485,https://img9.doubanio.com/view/celebrity/raw/public/p1498784886.45.jpg,Joseph Swirling,,,1893年04月18日 至 1964年10月23日,
1019629,男,双子座,,"英国,伦敦",编剧,nm0886668,https://img2.doubanio.com/view/celebrity/raw/public/p1406132444.82.jpg,John van Druten,,,1901年06月01日 至 1957年12月19日,
1314946,女,双子座,+1976年05月23日,日本 熊本県,编剧,nm3267629,https://img1.doubanio.com/view/celebrity/raw/public/p1395613325.87.jpg,緑川ゆき,,,,
1340054,男,,,,编剧,nm4655557,https://img9.doubanio.com/view/celebrity/raw/public/p1519078723.05.jpg,윤현호,尹贤浩,,,
1278410,男,,,美国,编剧 / 演员,nm0073850,https://img1.doubanio.com/view/celebrity/raw/public/p1593590372.89.jpg,,,,,
1361292,男,,,,编剧,nm5022110,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1276115,男,金牛座,+1954年05月11日,"中国,北京",编剧 / 导演,nm0514936,https://img9.doubanio.com/view/celebrity/raw/public/p21385.jpg,,,,,
1393517,男,,,,编剧,nm3539578,https://img1.doubanio.com/view/celebrity/raw/public/p1539680138.37.jpg,,,,,
1050010,女,处女座,,"英国,英格兰,德文郡,托基",编剧,nm0002005,https://img2.doubanio.com/view/celebrity/raw/public/p10402.jpg,Agatha Mary Clarissa Miller (本名) / The Queen of Crime (昵称),阿加莎·玛丽·克拉丽莎·米勒,Max Mallowan(夫) / Archie Christie(前夫) / Rosalind Hicks(女),+1890年09月15日 至 +1976年01月12日,
1017035,男,摩羯座,,"美国,纽约",编剧 / 制片人 / 剪辑 / 服装,nm0475823,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Marco Page,,,1908年01月05日 至 1968年03月18日,
1360481,男,双子座,+1981年06月02日,瑞典,编剧,nm7554519,https://img2.doubanio.com/img/author/raw/public/1496211438.23.jpg,Carl Fredrik Backman,,,,
1315265,男,,,"Lawrenceville, New Jersey",编剧,nm1618286,https://img2.doubanio.com/view/celebrity/raw/public/p42402.jpg,,,,,
1276014,男,,1953年,"中国,北京",编剧 / 演员 / 美术,nm0793011,https://img1.doubanio.com/view/celebrity/raw/public/p12987.jpg,,,,,
1331420,男,,1943年,"中国,山东,牟平",编剧,nm0949163,https://img9.doubanio.com/view/celebrity/raw/public/p1472542821.54.jpg,,,,,
1473856,男,,,,编剧,,https://img1.doubanio.com/img/author/raw/public/1495857324.08.jpg,,,,1943年 至 2021年09月23日,
1007266,男,水瓶座,,"德国,格尔利茨",编剧 / 副导演 / 导演 / 演员,nm0403346,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Georg Hurdaleck / Georg Hurdalek,,,1908年02月06日 至 1980年06月15日,
1001162,男,白羊座,,"美国,纽约,沃特福德",编剧 / 演员,nm0512231,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Herman Nelke (本名),,,1889年03月29日 至 1968年02月11日,
1033169,男,双鱼座,,"美国,俄亥俄州,芬德利",编剧,nm0189496,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Russell Crouse,,,1893年02月20日 至 1966年04月03日,
1005247,女,水瓶座,,奥地利,编剧 / 演员,nm0903125,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Maria Augusta Kutschera (本名),,,1905年01月26日 至 1987年03月28日,
1313056,男,,,,编剧,nm0374560,https://img9.doubanio.com/view/celebrity/raw/public/p1513588496.34.jpg,,,,,
1313055,男,,,,编剧,nm2114730,https://img2.doubanio.com/view/celebrity/raw/public/p1513589287.22.jpg,,,,,
1313057,男,,,,编剧,nm0572352,https://img9.doubanio.com/view/celebrity/raw/public/p1513588450.55.jpg,,,,,
1018394,男,双子座,,"美国,德克萨斯州,威奇托福尔斯",编剧 / 制片人,nm0573505,https://img9.doubanio.com/view/celebrity/raw/public/p37086.jpg,Larry Jeff McMurtry (本名),赖瑞·麦可莫特瑞,,1936年06月03日 至 2021年03月25日,
1293694,女,,1949年08月,"美国,密苏里州,圣路易斯",编剧 / 制片人 / 演员,nm0652223,https://img1.doubanio.com/view/celebrity/raw/public/p1521168467.37.jpg,,黛安娜·欧莎娜,,,
1340066,男,,1969年03月,"英国,英格兰",编剧 / 导演,nm0125336,https://img2.doubanio.com/view/celebrity/raw/public/p1443256786.71.jpg,,,,,
1340071,男,,,,编剧 / 演员,nm3890871,https://img2.doubanio.com/view/celebrity/raw/public/p1570859849.83.jpg,,,,,
1102999,男,双鱼座,1971年02月23日,"美国,纽约,斯卡斯代尔",编剧 / 演员 / 导演,nm0445669,https://img2.doubanio.com/view/celebrity/raw/public/p1550135213.11.jpg,,,,,
1396185,男,,,,编剧,nm4859003,https://img1.doubanio.com/view/celebrity/raw/public/p1551095288.57.jpg,,,,,
1018114,女,双子座,1970年06月11日,"英国,英格兰",编剧 / 演员 / 制片人,nm0963359,https://img2.doubanio.com/view/celebrity/raw/public/p17811.jpg,,,Jonathan Ross（夫）,,
1001198,男,白羊座,1949年04月14日,"英国,英格兰",编剧 / 演员,nm1733301,https://img9.doubanio.com/view/celebrity/raw/public/p32004.jpg,,戴夫·吉本斯,,,
1316865,男,,,河南，淮阳,导演 / 编剧 / 副导演,nm1314878,https://img1.doubanio.com/view/celebrity/raw/public/p37709.jpg,,,,1916年08月 至 2001年01月,
1289713,女,,,,编剧 / 制片人 / 导演,nm0498834,https://img9.doubanio.com/view/celebrity/raw/public/p1436104432.66.jpg,,,Joe Forte(夫),,
1351772,男,,1984年,美国,编剧 / 演员,nm2919995,https://img2.doubanio.com/view/celebrity/raw/public/p1587197922.52.jpg,,,,,
1017902,男,双子座,1978年06月07日,"美国,俄克拉荷马州,塔尔萨",演员 / 配音 / 编剧 / 导演,nm0352778,https://img9.doubanio.com/view/celebrity/raw/public/p50254.jpg,,史小芳 / 小芳,Maggie Carey(前妻) / 安娜·肯德里克(前女友),,
1049515,女,处女座,1971年09月16日,"美国,马萨诸塞州,伯灵顿",演员 / 配音 / 编剧 / 导演 / 制片人,nm0688132,https://img1.doubanio.com/view/celebrity/raw/public/p48859.jpg,Amy Meredith Poehler (本名) / Poehlercoaster (昵称) / Crazy Amy (昵称) / Cool Cat Amy (昵称),艾米·波哈尔 / 艾米·珀勒,Will Arnett(前夫),,
1341603,男,天秤座,1981年10月18日,"美国,伊利诺伊州,芝加哥",编剧 / 制片人 / 导演 / 音乐,nm2441699,https://img2.doubanio.com/view/personage/raw/public/e0ede30de65c0c6c056709d57224d2b2.jpg,,格拉厄姆·穆尔,,,
1347751,男,,,,编剧,nm0388132,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1369159,女,,,,编剧,,https://img9.doubanio.com/img/author/raw/public/1490601283.34.jpg,,徐平（本名）,,,
1315286,男,,,,演员 / 编剧 / 导演,nm0566489,https://img2.doubanio.com/view/celebrity/raw/public/p52933.jpg,,,,,
1404314,女,,,,编剧,nm5403126,https://img9.doubanio.com/view/celebrity/raw/public/p1583923324.96.jpg,,,,,
1404315,男,双鱼座,1990年03月07日,英国伯克希尔郡雷丁,编剧,nm9833044,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,Christopher R. Anderson / Christopher Anderson,,,,
1274234,男,,,中国香港,编剧 / 制片人 / 导演 / 其它,nm0150916,https://img2.doubanio.com/view/celebrity/raw/public/p803.jpg,,阿宽(笔名) / 聂宏风(笔名),,,
1406467,男,双鱼座,1964年02月19日,"意大利,利古里亚,热那亚",编剧 / 导演,nm0182499,https://img2.doubanio.com/view/celebrity/raw/public/p1544433434.62.jpg,,,,,
1296698,男,,,,编剧 / 导演,nm0764982,https://img1.doubanio.com/view/celebrity/raw/public/p45768.jpg,,,,,
1319469,男,,1941年,"美国,印第安纳,南本德",编剧 / 导演,nm0505230,https://img9.doubanio.com/view/celebrity/raw/public/p47144.jpg,,,,,
1013927,男,摩羯座,1965年12月31日,"美国,内布拉斯加州,奥马哈",编剧,nm0817023,https://img9.doubanio.com/img/author/raw/public/1541927623.44.jpg,Nicholas Charles Sparks,,,,
1022993,女,狮子座,1967年08月02日,"美国,新泽西州",编剧 / 导演 / 演员 / 制片人,nm0112459,https://img9.doubanio.com/view/celebrity/raw/public/p25786.jpg,Aline Brosh,,,,
1000785,女,白羊座,1977年03月28日,"美国,宾夕法尼亚州,斯克兰顿",演员 / 编剧,nm1916979,https://img9.doubanio.com/view/celebrity/raw/public/p1526808002.85.jpg,Lauren Beth Weisberger (本名),,Mike Cohen（夫）,,
1041483,男,天蝎座,,"南非,开普敦",编剧 / 演员,nm0367838,https://img9.doubanio.com/view/celebrity/raw/public/p35986.jpg,Sir Ronald Harwood,,,1934年11月09日 至 2020年09月08日,
1019677,男,双鱼座,,"中国,浙江,海宁",编剧 / 演员 / 导演,nm0149222,https://img9.doubanio.com/view/celebrity/raw/public/p3196.jpg,Liang-Yung Cha / Yung Kam / Huan Lin / Cha Leung Yung,查良镛(本名) / 林欢(笔名),林乐怡(妻) / 杜治芬(前妻) / 朱玫(前妻),1924年03月10日 至 2018年10月30日,
1168874,女,白羊座,1975年04月04日,美国,编剧 / 配音 / 制片人 / 演员,nm0962596,https://img2.doubanio.com/view/celebrity/raw/public/p1480227164.31.jpg,Pam (昵称) / Pamie (昵称),,,,
1292721,男,,1964年,日本，奈良県,编剧,nm0613444,https://img2.doubanio.com/view/celebrity/raw/public/p1384018717.51.jpg,村井さだゆき,,,,
1383308,男,双鱼座,1955年02月27日,,编剧,nm0847621,https://img9.doubanio.com/view/celebrity/raw/public/p1509089668.76.jpg,竹內義和,,,,
1017907,男,双子座,1965年05月24日,"美国,伊利诺伊州,芝加哥",演员 / 配音 / 编剧 / 制片人,nm0000604,https://img9.doubanio.com/view/celebrity/raw/public/p55994.jpg,John Christopher Reilly (本名),约翰·C·瑞利,Alison Dickey（妻）,,
1042383,男,天蝎座,1973年11月08日,"美国,纽约",编剧 / 配音 / 导演,nm0505946,https://img2.doubanio.com/view/celebrity/raw/public/p1508482831.02.jpg,Sam Levine,,,,
1327012,男,,,,编剧 / 导演 / 配音,nm2972864,https://img1.doubanio.com/view/celebrity/raw/public/p1412391697.8.jpg,,,,,
1036420,女,射手座,1969年12月21日,"法国,巴黎",演员 / 编剧 / 导演 / 音乐 / 剪辑,nm0000365,https://img2.doubanio.com/view/celebrity/raw/public/p1262.jpg,Julie Pillet,朱丽·黛比 / 朱莉·德尔比 / 朱丽·德尔比 / 茱莉·蝶儿(台),Marc Streitenfeld(前夫) / Leo(子),,
1018984,男,天蝎座,1970年11月06日,"美国,德克萨斯州,奥斯汀",演员 / 编剧 / 导演 / 配音 / 制片人,nm0000160,https://img2.doubanio.com/view/celebrity/raw/public/p25602.jpg,Ethan Green Hawke (本名),,Ryan Hawke(妻) / Uma Thurman(前妻) / Maya Thurman-Hawke(女),,
