person_id,name,name_cn,name_en,性别,星座,出生日期,出生地,职业,imdb编号,image,更多外文名,更多中文名,家庭成员,生卒日期,去世日期
1395545,博鲁瓦蒂夫·特雷杰·班科尔 Boluwatife Treasure Bankole,博鲁瓦蒂夫·特雷杰·班科尔,Boluwatife Treasure Bankole,女,,,,演员,nm9862860,https://img1.doubanio.com/view/celebrity/raw/public/p1549962696.77.jpg,,,,,
1411925,卡萨尔·艾尔·哈达德 Kawsar Al Haddad,卡萨尔·艾尔·哈达德,Kawsar Al Haddad,,,,,演员,nm10201625,https://img9.doubanio.com/view/celebrity/raw/public/p1559398714.94.jpg,,,,,
1411926,法迪·尤瑟夫 Fadi Yousef,法迪·尤瑟夫,Fadi Yousef,男,,,,演员,nm5765775,https://img2.doubanio.com/view/celebrity/raw/public/p1559399038.33.jpg,,,,,
1411927,海塔·塞德拉·伊扎姆 Haita &#39;Cedra&#39; Izzam,海塔·塞德拉·伊扎姆,Haita &#39;Cedra&#39; Izzam,女,,,,演员,nm10201626,https://img9.doubanio.com/view/celebrity/raw/public/p1556517438.85.jpg,,,,,
1411928,阿拉·乔什涅 Alaa Chouchnieh,阿拉·乔什涅,Alaa Chouchnieh,,,,,演员,nm10201627,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1411929,埃利亚斯·库利 Elias Khoury,埃利亚斯·库利,Elias Khoury,,,,,演员 / 编剧,nm0451898,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1411930,努尔·艾尔·侯赛尼 Nour El Husseini,努尔·艾尔·侯赛尼,Nour El Husseini,,,,,演员,nm10201628,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1044899,周润发 Yun-Fat Chow,周润发,Yun-Fat Chow,男,金牛座,1955年05月18日,"中国香港,南丫岛",演员 / 编剧,nm0000334,https://img1.doubanio.com/view/celebrity/raw/public/p35678.jpg,Fat Tsai (昵称),发哥(昵称) / 小马哥(昵称),陈荟莲(妻) / 余安安(前妻),,
1036905,刘嘉玲 Carina Lau,刘嘉玲,Carina Lau,女,射手座,1965年12月08日,"中国,江苏,苏州",演员 / 制片人 / 配音 / 导演 / 服装,nm0490500,https://img1.doubanio.com/view/celebrity/raw/public/p1411832447.57.jpg,,,梁朝伟(夫),,
1053618,陈坤 Kun Chen,陈坤,Kun Chen,男,水瓶座,1976年02月04日,"中国,重庆",演员 / 配音 / 音乐 / 其它,nm1179512,https://img9.doubanio.com/view/celebrity/raw/public/p42814.jpg,Chen Kun (本名) / Aloys Chen,坤少(昵称) / 坤儿(昵称) / 坤哥(昵称) / 厂花(昵称),,,
1026454,张默 Mo Zhang,张默,Mo Zhang,男,狮子座,1982年07月28日,"中国,四川,成都",演员 / 导演,nm3677548,https://img1.doubanio.com/view/celebrity/raw/public/p8497.jpg,,,张国立(父) / 罗秀春(母),,
1274290,姜武 Wu Jiang,姜武,Wu Jiang,男,天蝎座,1967年11月04日,"中国,河北,唐山",演员 / 配音 / 制片人,nm0422640,https://img9.doubanio.com/view/celebrity/raw/public/p46204.jpg,,姜小兵(原名),宋妍(妻) / 姜文(哥) / 周韵(嫂),,
1037851,周韵 Yun Zhou,周韵,Yun Zhou,女,射手座,1978年12月17日,"中国,浙江,温州",演员 / 选角 / 制片人,nm1497874,https://img2.doubanio.com/view/celebrity/raw/public/p12653.jpg,,周斯拉(本名),姜文(夫),,
1007401,廖凡 Fan Liao,廖凡,Fan Liao,男,水瓶座,1974年02月14日,"中国,湖南",演员 / 主持人 / 其它,nm1233224,https://img1.doubanio.com/view/celebrity/raw/public/p4177.jpg,liaofan,凡仔(别名),霍昕(女友) / 廖丙炎(父),,
1274497,姚橹 Lu Yao,姚橹,Lu Yao,男,水瓶座,1968年01月28日,"中国,浙江,杭州",演员 / 导演,nm2091421,https://img1.doubanio.com/view/celebrity/raw/public/p4520.jpg,,姚鲁,,,
1274884,邵兵 Bing Shao,邵兵,Bing Shao,男,水瓶座,1968年02月15日,"中国,浙江,杭州",演员 / 导演 / 编剧,nm0788405,https://img1.doubanio.com/view/celebrity/raw/public/p7387.jpg,,,张培(妻) / 邵子恒(子) / 邵子娇(女),,
1033846,苗圃 Pu Miao,苗圃,Pu Miao,女,双鱼座,1977年02月22日,"中国,陕西,西安",演员,nm2079526,https://img1.doubanio.com/view/celebrity/raw/public/p53638.jpg,,,陈义红(夫) / 罗晋(前男友),,
1032540,胡军 Jun Hu,胡军,Jun Hu,男,双鱼座,1968年03月18日,"中国,北京",演员 / 导演 / 配音 / 制片人,nm0432425,https://img1.doubanio.com/view/celebrity/raw/public/p20960.jpg,Hu Jun / Wu Kwan,,卢芳(妻) / 胡皓康(子) / 胡宝善(父) / 胡松华(伯父),,
1275964,马珂 Ke Ma,马珂,Ke Ma,,,1973年,"中国,北京",制片人 / 演员,nm3661108,https://img1.doubanio.com/view/personage/raw/public/fc9f73b72a3045aa3af95582dd7dfb2c.jpg,Marco,,,,
1275547,白冰 Bing Bai,白冰,Bing Bai,女,金牛座,1986年05月02日,"中国,陕西,西安",演员,nm3138980,https://img9.doubanio.com/view/personage/raw/public/74228911be1eac0c9b233fc20f0bd104.jpg,,陈东(本名) / 白小冰 / 冰冰 / 小金喜善,丁一(前夫),,
1275965,杜奕衡 John Do,杜奕衡,John Do,,处女座,1978年09月04日,"中国,四川,成都",演员 / 编剧,nm4803560,https://img9.doubanio.com/view/celebrity/raw/public/p1500536910.66.jpg,,逗逗,,,
1275973,李静 Jing Li,李静,Jing Li,男,,,,演员,,https://img2.doubanio.com/view/celebrity/raw/public/p12603.jpg,,,,,
1275967,胡明 Ming Hu,胡明,Ming Hu,男,,12月18日,"中国,陕西,延安",演员,nm3490185,https://img1.doubanio.com/view/celebrity/raw/public/p1602841806.07.jpg,Bobo,,,,
1275968,杨奇雨 Qiyu Yang,杨奇雨,Qiyu Yang,男,天秤座,1976年09月24日,"中国,安徽,芜湖",演员,nm3002227,https://img9.doubanio.com/view/personage/raw/public/0eadd5a8756fbdcee2f46e755b5a5d36.jpg,,杨锐(原名),,,
1313245,赵铭 Ming Zhao,赵铭,Ming Zhao,女,白羊座,1987年04月10日,"中国,新疆,乌鲁木齐",演员,nm9808833,https://img1.doubanio.com/view/celebrity/raw/public/p16719.jpg,,,,,
1317056,马元 Yuan Ma,马元,Yuan Ma,男,,,"中国,北京",演员 / 导演 / 配音 / 制片人,nm2597904,https://img9.doubanio.com/view/personage/raw/public/6e5f43415557ed2df24f5c46599e1555.jpg,,,马宝善(父) / 赵敐伊(妻),,
1320627,宣晓鸣 Xiaoming Xuan,宣晓鸣,Xiaoming Xuan,男,,,,配音 / 演员 / 副导演,nm4588272,https://img1.doubanio.com/view/personage/raw/public/cdfd9c2d7706f9e7a1497688e00a469b.jpg,,,,,
1016528,绀野千春 Chiharu Konno,绀野千春,Chiharu Konno,女,摩羯座,1975年12月28日,日本,演员,nm1058726,https://img2.doubanio.com/view/personage/raw/public/ef54a0e28c7ab4567f95c72e9ed0fcc2.jpg,,,,,
1344685,姜洪齐 Hongqi Jiang,姜洪齐,Hongqi Jiang,男,,,,演员 / 美术,nm6525875,https://img9.doubanio.com/view/celebrity/raw/public/p1417180422.66.jpg,,,姜武(子) / 姜文(子),,
1397608,吴昔果 Xiguo Wu,吴昔果,Xiguo Wu,,,,,副导演 / 演员,nm2909921,https://img9.doubanio.com/view/celebrity/raw/public/p1600095107.35.jpg,,吴熙国,,,
1052863,岳红 Hong Yue,岳红,Hong Yue,女,处女座,1962年08月31日,"中国,四川,成都",演员 / 配音,nm0950682,https://img2.doubanio.com/view/celebrity/raw/public/p19421.jpg,,,,,
1397607,沙瑀 Yu Sha,沙瑀,Yu Sha,,,,,演员,nm9808846,https://img9.doubanio.com/view/celebrity/raw/public/p1575747024.75.jpg,,,,,
1397606,陈磊 Lei Chen,陈磊,Lei Chen,男,,,,演员,nm3514148,https://img9.doubanio.com/view/celebrity/raw/public/p1600093762.45.jpg,,,,,
1326492,文祥 Xiang Wen,文祥,Xiang Wen,男,,,湖南,演员,nm6033739,https://img2.doubanio.com/view/celebrity/raw/public/pwviB4QqqVOocel_avatar_uploaded1359252003.21.jpg,,王强新(本名),,,
1019382,日高范子 Noriko Hidaka,日高范子,Noriko Hidaka,女,双子座,1962年05月31日,"日本,东京",配音 / 演员,nm0383022,https://img2.doubanio.com/view/celebrity/raw/public/p1455201170.02.jpg,日高のり子 / Noriko Nagai (本名),日高法子 / 伊东法子(旧名),永井浩一（丈夫）,,
1025582,坂本千夏 Chika Sakamoto,坂本千夏,Chika Sakamoto,女,狮子座,1959年08月17日,"日本,东京",配音 / 演员,nm0757076,https://img1.doubanio.com/view/celebrity/raw/public/p29537.jpg,Sakamoto Chika / Chinatsu Sakamoto,,,,
1379738,糸井重里 Shigesato Itoi,糸井重里,Shigesato Itoi,男,天蝎座,1948年11月10日,"日本,群马",演员 / 配音 / 编剧,nm0411790,https://img2.doubanio.com/view/celebrity/raw/public/p1503457262.72.jpg,,,樋口可南子（妻）,,
1037668,岛本须美 Sumi Shimamoto,岛本须美,Sumi Shimamoto,女,射手座,1954年12月08日,"日本,高知",配音 / 演员,nm0793585,https://img2.doubanio.com/view/celebrity/raw/public/p1356199849.63.jpg,Kumi Shimamoto,島本須美,越川大介(夫),,
1020128,北林谷荣 Tanie Kitabayashi,北林谷荣,Tanie Kitabayashi,女,双子座,,"日本,东京",演员 / 配音,nm0457498,https://img2.doubanio.com/view/celebrity/raw/public/p26223.jpg,Reiko Ando (本名),北林谷栄,,1911年05月21日 至 2010年04月27日,
1033543,高木均 Hitoshi Takagi,高木均,Hitoshi Takagi,男,双鱼座,,"日本,东京",配音 / 演员,nm0847054,https://img9.doubanio.com/view/celebrity/raw/public/p1503459524.24.jpg,Kin Takagi,,,1925年02月26日 至 2004年02月11日,
1379740,雨笠利幸 Toshiyuki Amagasa,雨笠利幸,Toshiyuki Amagasa,,处女座,1976年08月25日,日本,演员 / 配音,nm0023823,https://img1.doubanio.com/view/celebrity/raw/public/p1503457543.58.jpg,,,,,
1031175,丸山裕子 Yûko Maruyama,丸山裕子,Yûko Maruyama,女,天秤座,1946年10月22日,"日本,东京",配音 / 演员,nm0555483,https://img1.doubanio.com/view/celebrity/raw/public/p1503459393.68.jpg,Yûko Mine (本名),,,,
1043679,广濑正志 Masashi Hirose,广濑正志,Masashi Hirose,男,天蝎座,1947年11月06日,"日本,大阪",配音 / 演员,nm0386405,https://img2.doubanio.com/view/celebrity/raw/public/p1503459242.71.jpg,広瀬正志 / 山中荘一 / Yamanaka Souichi,,,,
1020749,鹫尾真知子 Machiko Washio,鹫尾真知子,Machiko Washio,,双子座,1949年06月02日,"日本,神奈川县",演员 / 配音,nm0913558,https://img1.doubanio.com/view/celebrity/raw/public/p37699.jpg,,鷲尾真知子,,,
1155760,铃木玲子 Reiko Suzuki,铃木玲子,Reiko Suzuki,女,狮子座,1944年08月15日,"日本,东京都",配音 / 演员,nm0840657,https://img1.doubanio.com/view/celebrity/raw/public/p1361088025.49.jpg,鈴木れい子 / すずき れいこ,,,,
1008229,千叶繁 Shigeru Chiba,千叶繁,Shigeru Chiba,男,水瓶座,1954年02月04日,"日本,熊本",配音 / 演员,nm0157133,https://img2.doubanio.com/view/celebrity/raw/public/p5803.jpg,Masaharu Maeda (本名),,,,
1158783,龙田直树 Naoki Tatsuta,龙田直树,Naoki Tatsuta,男,处女座,1950年09月08日,"日本,和歌山",配音 / 演员,nm0851311,https://img9.doubanio.com/view/celebrity/raw/public/p30525.jpg,Naoki Tatuta,龍田直樹,高木早苗(妻),,
1158006,鳕子 Tarako,鳕子,Tarako,,射手座,1960年12月17日,"日本,群马县",配音 / 演员,nm0850183,https://img2.doubanio.com/view/celebrity/raw/public/p34272.jpg,Tarako Isono (本名),,,,
1008414,西村朋纮 Tomohiro Nishimura,西村朋纮,Tomohiro Nishimura,男,水瓶座,1961年02月02日,"日本,北海道,旭川市",配音 / 演员,nm0632769,https://img1.doubanio.com/view/celebrity/raw/public/p1503458323.77.jpg,Hoko Nishimura,西村智博,,,
1379741,石田光子 Mitsuko Ishida,石田光子,Mitsuko Ishida,女,,,,配音,nm3588709,https://img1.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,,
1321134,神代知衣 Chie Kôjiro,神代知衣,Chie Kôjiro,女,天秤座,1960年10月17日,"日本,山口县,下关市",配音 / 演员,nm0477765,https://img2.doubanio.com/view/celebrity/raw/public/p1503458065.51.jpg,こうじろ・ちえ(本名),神代智惠,,,
1014865,中村大树 Daiki Nakamura,中村大树,Daiki Nakamura,男,摩羯座,1962年12月25日,"日本,东京",配音 / 演员,nm8108902,https://img1.doubanio.com/view/personage/raw/public/5d58cf3b7d88bd729633684b59b702d7.jpg,,,,,
1118042,水谷优子 Yûko Mizutani,水谷优子,Yûko Mizutani,女,天蝎座,,"日本,爱知县,海部郡",配音 / 演员,nm0594730,https://img2.doubanio.com/view/celebrity/raw/public/p21171.jpg,Yûko Nishikubo (本名),水谷優子 / 西久保优子,西久保瑞穗(夫),1964年11月04日 至 2016年05月17日,
1052457,平松晶子 Akiko Hiramatsu,平松晶子,Akiko Hiramatsu,女,处女座,1967年08月31日,"日本,东京",配音 / 演员,nm0386235,https://img1.doubanio.com/view/celebrity/raw/public/p1360841174.58.jpg,,,,,
1025401,大谷育江 Ikue Ootani,大谷育江,Ikue Ootani,女,狮子座,1965年08月18日,"日本,东京",配音 / 演员,nm0649026,https://img2.doubanio.com/view/celebrity/raw/public/p7451.jpg,Ikue Ohtani / Ikue Otani / Ikue Ôtani,,,,
1013785,达科塔·范宁 Dakota Fanning,达科塔·范宁,Dakota Fanning,女,双鱼座,1994年02月23日,"美国,乔治亚州,科尼尔斯",演员 / 配音 / 导演 / 编剧,nm0266824,https://img2.doubanio.com/view/celebrity/raw/public/p28311.jpg,Hannah Dakota Fanning (本名) / Kota (昵称),达科塔·芬宁 / 达柯塔·芬妮 / 汉娜·达科塔·范宁(原名),艾丽·范宁(妹),,
1025133,艾丽·范宁 Elle Fanning,艾丽·范宁,Elle Fanning,女,白羊座,1998年04月09日,"美国,乔治亚州,科尼尔斯",演员 / 配音 / 制片人,nm1102577,https://img2.doubanio.com/view/celebrity/raw/public/p13832.jpg,Mary Elle Fanning (本名),艾尔·范宁,达科塔·范宁(姐) / Max Minghella(前男友),,
1274294,秦岚 Lan Qin,秦岚,Lan Qin,女,巨蟹座,1979年07月17日,"中国,辽宁,沈阳",演员 / 制片人 / 配音,nm3382120,https://img2.doubanio.com/view/celebrity/raw/public/p1571842989.32.jpg,,秦小岚 / 井姐 / 猪妹,,,
1031946,蒂姆·达利 Tim Daly,蒂姆·达利,Tim Daly,男,双鱼座,1956年03月01日,"美国,纽约",演员 / 配音 / 制片人 / 导演,nm0004857,https://img1.doubanio.com/view/celebrity/raw/public/p27780.jpg,James Timothy Daly (本名),,蒂娅·里欧妮（女友） / Amy Van Nostrand（前妻）,,
1032098,丽娅·萨隆加 Lea Salonga,丽娅·萨隆加,Lea Salonga,女,双鱼座,1971年02月22日,"菲律宾,马尼拉",演员 / 配音,nm0758964,https://img2.doubanio.com/view/celebrity/raw/public/p22842.jpg,Lei (昵称) / Tata (昵称) / Manang (昵称) / Pride of the Philippines (昵称) / Maria Lea Carmen Imutan Salonga (本名),,,,
1048205,帕特·卡洛尔 Pat Carroll,帕特·卡洛尔,Pat Carroll,女,金牛座,,"美国,路易斯安那州,什里夫波特",演员 / 配音,nm0140946,https://img9.doubanio.com/view/celebrity/raw/public/p43314.jpg,Patricia Angela Ann Bridget Carroll (本名),,,1927年05月05日 至 2022年07月30日,
1004775,保罗·布切 Paul Butcher,保罗·布切,Paul Butcher,男,水瓶座,1994年02月14日,"美国,加利福尼亚州,洛杉矶",演员 / 配音,nm0124703,https://img2.doubanio.com/view/celebrity/raw/public/p31303.jpg,Paul Matthew Hawke Butcher (本名) / Paul B (昵称),,,,
1031825,弗兰克·维尔克 Frank Welker,弗兰克·维尔克,Frank Welker,男,双鱼座,1946年03月12日,"美国,科罗拉多州,丹佛",配音 / 演员,nm0919798,https://img2.doubanio.com/view/personage/raw/public/bde0418636c508593913677b39c0ae72.jpg,Franklin W. Welker (本名),,,,
1120584,特蕾丝·麦克尼尔 Tress MacNeille,特蕾丝·麦克尼尔,Tress MacNeille,女,双子座,1951年06月20日,"美国,伊利诺伊州,芝加哥",演员 / 配音,nm0534134,https://img9.doubanio.com/view/celebrity/raw/public/p20306.jpg,,崔丝·麦妮利,,,
1048265,露西·泰勒 Russi Taylor,露西·泰勒,Russi Taylor,女,金牛座,,"美国,马萨诸塞州,剑桥",配音 / 演员 / 其它,nm0853122,https://img2.doubanio.com/view/celebrity/raw/public/p21173.jpg,,,,1944年05月04日 至 2019年07月26日,
1114264,道格·斯通 Doug Stone,道格·斯通,Doug Stone,男,摩羯座,1950年12月27日,"加拿大,安大略省,多伦多",配音 / 演员 / 编剧,nm0422849,https://img2.doubanio.com/view/celebrity/raw/public/p1516080804.53.jpg,,,,,
1036624,马特·阿德勒 Matt Adler,马特·阿德勒,Matt Adler,男,射手座,1966年12月08日,"美国,加利福尼亚州,洛杉矶",演员 / 配音 / 制片人,nm0012208,https://img9.doubanio.com/view/celebrity/raw/public/p1608775186.74.jpg,,,,,
1274761,张译 Yi Zhang,张译,Yi Zhang,男,水瓶座,1978年02月17日,"中国,黑龙江,哈尔滨",演员 / 配音 / 美术 / 编剧,nm3589263,https://img2.doubanio.com/view/personage/raw/public/0fe745df71ac1ac155e163d5ed1f4c3f.jpg,,张毅(原名) / 小太爷(昵称),钱琳琳(妻),,
1354442,黄景瑜 Johnny Huang,黄景瑜,Johnny Huang,男,射手座,1992年11月30日,"中国,辽宁,丹东",演员,nm8361677,https://img1.doubanio.com/view/personage/raw/public/d15e61d6daedacdc362f9520debf45dd.jpg,Johnny,鲸鱼,王雨馨(前妻),,
1272245,海清 Qing Hai,海清,Qing Hai,女,摩羯座,1977年01月12日,"中国,江苏,南京",演员,nm3713819,https://img2.doubanio.com/view/personage/raw/public/4c46a0e8c1c1fe03cf99e48bf0051fcf.jpg,Yi Huang(本名),黄怡(本名),甘娟(母) / 甘涛(外叔公),,
1322949,杜江 Jiang Du,杜江,Jiang Du,男,处女座,1985年09月10日,"中国,山东,济南",演员 / 配音,nm8018569,https://img9.doubanio.com/view/personage/raw/public/422dc9442e388ca41809fc03d4e56f96.jpg,,,霍思燕(妻) / 杜宇麒(子),,
1313597,蒋璐霞 Luxia Jiang,蒋璐霞,Luxia Jiang,女,摩羯座,1986年12月25日,"中国,内蒙古,通辽",演员 / 配音 / 制片人,nm3360636,https://img2.doubanio.com/view/personage/raw/public/538640ebc12c8081b9d1aae81da33adf.jpg,,猫耳宝贝,,,
1313047,王强 Qiang Wang,王强,Qiang Wang,男,狮子座,1963年08月02日,,演员,nm6226471,https://img2.doubanio.com/view/celebrity/raw/public/p14732.jpg,,,,,
1326477,郭家豪 Jiahao Guo,郭家豪,Jiahao Guo,男,天蝎座,1987年11月19日,"中国,山东,青岛",演员 / 配音,nm9177054,https://img1.doubanio.com/view/celebrity/raw/public/p1420287682.08.jpg,Damon,郭郁滨,,,
1377802,王雨甜 Yutian Wang,王雨甜,Yutian Wang,男,巨蟹座,1987年07月11日,中国,演员 / 配音,nm9177055,https://img9.doubanio.com/view/celebrity/raw/public/p1559794044.25.jpg,,,,,
1377803,麦亨利 Henry Mai,麦亨利,Henry Mai,男,双子座,1990年05月24日,"澳大利亚,悉尼",演员,nm9342403,https://img2.doubanio.com/view/celebrity/raw/public/p1565262041.52.jpg,Henry Prince Mak (英文名) / 프 린스 (韩文名) / Henry Mak (英文名),,,,
1274319,张涵予 Hanyu Zhang,张涵予,Hanyu Zhang,男,射手座,1963年12月19日,"中国,北京",演员 / 配音 / 制片人,nm1833620,https://img1.doubanio.com/view/celebrity/raw/public/p49047.jpg,,连长(昵称),羊梅子(妻),,
1350317,王彦霖 Yanlin Wang,王彦霖,Yanlin Wang,男,狮子座,1989年07月28日,"中国,辽宁,鞍山",演员,nm9045234,https://img1.doubanio.com/view/celebrity/raw/public/p1556257706.7.jpg,,,艾佳妮(妻),,
1495482,卢毅 Yi Lu,卢毅,Yi Lu,男,,,,演员,,https://img1.doubanio.com/view/personage/raw/public/1ba26c1456ea6b02154c589fc8e725fc.jpg,,,,,
1371050,王翼鹏 Yipeng Wang,王翼鹏,Yipeng Wang,,,,,演员,nm9266309,https://img1.doubanio.com/view/personage/raw/public/abe8d1a656f5a414c22f95a35c863f49.jpg,,,,,
1383953,屈浩明 Haoming Qu,屈浩明,Haoming Qu,男,,,"中国,江苏,常州",演员,,https://img1.doubanio.com/view/celebrity/raw/public/pr83T7Bu4OhAcel_avatar_uploaded1510113980.47.jpg,,,,,
1398766,尚 Shaune,尚,Shaune,男,,,法国,演员,nm10002167,https://img1.doubanio.com/view/personage/raw/public/3a3b9466bd3b7cd83423a2ae34095629.jpg,Shaune Diop,,,,
1495483,梅祖阿里·侯萨姆 Mezouari Houssam,梅祖阿里·侯萨姆,Mezouari Houssam,男,,,,演员,,https://img2.doubanio.com/view/personage/raw/public/c15bc68fa1ee11cfd7ab2c64c16cd093.jpg,,,,,
1495481,张天耀 Tianyao Zhang,张天耀,Tianyao Zhang,男,,,,演员,,https://img1.doubanio.com/view/personage/raw/public/295e74ae6e7d414b90ea811f764a330b.jpg,,,,,
1389166,于大伟 David Yu,于大伟,David Yu,男,,,,演员,nm5322723,https://img9.doubanio.com/view/celebrity/raw/public/p1525573858.44.jpg,,,,,
1000145,霍思燕 Siyan Huo,霍思燕,Siyan Huo,女,天秤座,1980年10月23日,"中国,北京",演员 / 配音,nm2356251,https://img9.doubanio.com/view/celebrity/raw/public/p1372651577.36.jpg,Huo Si-yan,none,杜江(男友),,
1389040,黄芬芬 ,黄芬芬,,,,,,演员,nm8196458,https://img1.doubanio.com/view/celebrity/raw/public/p1520690013.47.jpg,,,,,
1339078,蔡洁 Jacky Cai,蔡洁,Jacky Cai,女,摩羯座,1989年01月02日,"中国,湛江,赤坎",演员,nm5025729,https://img2.doubanio.com/view/personage/raw/public/fa5b84d538c0b44e8254b03844a8422f.jpg,,,,,
